"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@SamsungSupport @Samsung  WHY IS MY FOOD NOT 350* WHEN MY OVEN SAYS ITS 350* ??? 

I’m being lied to… fix this.",FALSE,0,"SamsungSupport",2022-03-28 23:57:54,FALSE,NA,"1508594261503234049","18768513","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeliiTheEmpress",0,FALSE,FALSE,NA,NA
"2","@Samsung @SamsungUS I didnt know who had the worse sales/customer support service in the world until i attempt to t… https://t.co/JhIBtTxLgX",FALSE,0,"Samsung",2022-03-28 23:54:14,TRUE,NA,"1508593337883897857","2381578122","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iamthesky",0,FALSE,FALSE,NA,NA
"3","@UniverseIce @SamsungMobile @Samsung Most pictures had over sharpening, blown out highlights and lack of details (4… https://t.co/8DWtua7BpE",FALSE,0,"UniverseIce",2022-03-28 23:45:21,TRUE,"1506581298663501826","1508591102407987201","830695053118943232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mdogbrown1",0,FALSE,FALSE,NA,NA
"4","@UniverseIce @SamsungMobile @Samsung I got the s22 ultra yesterday.  I'm coming from an iPhone 13 mini.  I took abo… https://t.co/hpKQFD2FEQ",FALSE,0,"UniverseIce",2022-03-28 23:42:29,TRUE,"1506581298663501826","1508590380903804929","830695053118943232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mdogbrown1",0,FALSE,FALSE,NA,NA
"5","@apple can I pair a @MichaelKors @Samsung smartwatch to my iPhone?? That would be sooo dope! 🤗🥰💎🙈🎀 🤩❎",FALSE,0,"Apple",2022-03-28 23:17:16,FALSE,NA,"1508584032552038410","380749300","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadedqveen_",0,FALSE,FALSE,NA,NA
"6","Why would you do this to me @samsung",FALSE,0,"meggy_po0",2022-03-28 23:14:54,FALSE,"1508583337903882244","1508583438063861761","298750187","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meggy_po0",0,FALSE,FALSE,NA,NA
"7","I’ll give @Samsung credit for their Galaxy phones.  You don’t have to pay for a subscription to get new themes like… https://t.co/rARSbfX96B",FALSE,0,NA,2022-03-28 23:13:00,TRUE,NA,"1508582960064258054",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the_realG3",0,FALSE,FALSE,NA,NA
"8","@JonyIveParody @Samsung Except the price tag.",FALSE,0,"JonyIveParody",2022-03-28 23:12:49,FALSE,"1508522807684177927","1508582916095369222","1197619002","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoreForce69",0,FALSE,FALSE,NA,NA
"9","Our @Samsung Frame TV keeps randomly turning on in the middle of the night - 😬 whyyy?",FALSE,0,NA,2022-03-28 23:03:33,FALSE,NA,"1508580582334291971",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NicC28",0,FALSE,FALSE,NA,NA
"10","Google Pixel 6 Vs. Samsung Galaxy A53 5G: 5G Android Phones Face Off: https://t.co/fBoaC2v2F9

Similar price points… https://t.co/FMlsX34C0Q",FALSE,0,NA,2022-03-28 22:58:04,TRUE,NA,"1508579202886479872",NA,"<a href=""https://www.oktopost.com"" rel=""nofollow"">Oktopost</a>","CRN",0,FALSE,FALSE,NA,NA
"11","@JonyIveParody @Samsung CrapSung copying?!? Shocking! https://t.co/TmlKs7Y0ZH",FALSE,0,"JonyIveParody",2022-03-28 22:55:54,FALSE,"1508522807684177927","1508578656133783558","1197619002","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","artificemm",0,FALSE,FALSE,NA,NA
"12","@Samsung is the shit.",FALSE,0,"Samsung",2022-03-28 22:49:15,FALSE,NA,"1508576984024109069","2381578122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seshkittle",0,FALSE,FALSE,NA,NA
"13","Samsung has really been stepping up their game recently in terms of the design of their products. 🔥  #Samsung  @Samsung",FALSE,1,NA,2022-03-28 22:11:45,FALSE,NA,"1508567547280384001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Salmaan00K",0,FALSE,FALSE,NA,NA
"14","@_galaxy_s8 @SamsungMobileUS @SamsungUS @Samsung @SamsungMobile It's all good",FALSE,1,"_galaxy_s8",2022-03-28 22:05:14,FALSE,"1508532356944207873","1508565905692839937","1478543500056711168","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mkostial05",0,FALSE,FALSE,NA,NA
"15","Hey, @Apple fans.
Remember that time @Samsung beat you guys in #marketing for the #samsunggalaxys3
I sure don't. 
C… https://t.co/SrMXDdQNqE",FALSE,0,NA,2022-03-28 22:04:56,TRUE,NA,"1508565831189413894",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","authorneuman",0,FALSE,FALSE,NA,NA
"16","@BSReese93 @Samsung This was announced 2 months before the studio display tho",FALSE,0,"BSReese93",2022-03-28 21:54:06,FALSE,"1508515294666539019","1508563105562902551","263871496","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrkafui123",0,FALSE,FALSE,NA,NA
"17","Hey @Samsung @SamsungUS any chance you can hook up a disabled American with a 55"" Qled TV? I wanna get back into ga… https://t.co/NfdLBLWZu0",FALSE,1,NA,2022-03-28 21:40:16,TRUE,NA,"1508559621769682944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gregj208",0,FALSE,FALSE,NA,NA
"18","@sakitechonline @SamsungMobileUS @SamsungMobile @SamsungUS @Samsung This is ridiculous reply! Who will buy this muc… https://t.co/YyhiX5vvUW",FALSE,0,"sakitechonline",2022-03-28 21:16:38,TRUE,"1507906491763892228","1508553675706413064","1184733007","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asfateh",0,FALSE,FALSE,NA,NA
"19","@smartthings @Samsung We may 'expect' it, but will we actually 'get' it? Maybe start with the ability to sound an a… https://t.co/plcPVfIWim",FALSE,0,"smartthings",2022-03-28 21:01:43,TRUE,"1508546771852611592","1508549922005606409","613635955","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kcrusher",0,FALSE,FALSE,NA,NA
"20","🚨🚨🚨 NEW VIDEO 🚨🚨🚨
Samsung Galaxy S22 Ultra | My Last Update
https://t.co/gW9fS9yUov

#SamsungGalaxyS22Ultra… https://t.co/8EkGr0pxep",FALSE,0,NA,2022-03-28 20:45:58,TRUE,NA,"1508545956782002176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReviewsKartoon",0,FALSE,FALSE,NA,NA
"21","@Samsung Hum stylish as an iMac @JonyIveParody ?",FALSE,0,"Samsung",2022-03-28 20:43:02,FALSE,"1508265135890395138","1508545219544985604","2381578122","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sdecaux",0,FALSE,FALSE,NA,NA
"22","@Scobleizer Special thanks to our @globaledentity team for receiving the NOA to issue patent: 17/525,844: BIOMETRIC… https://t.co/N74kg4a0Ah",FALSE,0,"Scobleizer",2022-03-28 20:35:06,TRUE,"1508189933034373120","1508543224931098624","13348","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BCFMO",0,FALSE,FALSE,NA,NA
"23","…new uiforms @PowerRangers @SamsungUS @LGUS @Samsung so this is unorthodox but the executioners have regular milita… https://t.co/uf1u5J8D6H",FALSE,0,"wetnwildzspace",2022-03-28 20:34:12,TRUE,"1508542992407162880","1508542996030976002","1421276902463971333","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wetnwildzspace",0,FALSE,FALSE,NA,NA
"24","@AbubakarMuneer8 @fasee @SamsungPakistan @SamsungUS @Samsung I ordered mine on 4th of march and still nothing. 😡",FALSE,0,"AbubakarMuneer8",2022-03-28 20:33:52,FALSE,"1508246102495141893","1508542913977982978","1058348284325048321","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kingjaan",0,FALSE,FALSE,NA,NA
"25","WoW ! #ETH flipped @Walmart &amp; @samsung in Marketcap 🚀 https://t.co/H6S46Q09tp",FALSE,1,NA,2022-03-28 20:33:20,FALSE,NA,"1508542778464256001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IPotolot",0,FALSE,FALSE,NA,NA
"26","@sakitechonline @SamsungMobileUS @SamsungMobile @SamsungUS @Samsung That’s why you buy an iPhone. Nothing comes rem… https://t.co/wuxgoIyPKe",FALSE,0,"sakitechonline",2022-03-28 20:25:41,TRUE,"1507906491763892228","1508540851634544643","1184733007","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gh0str1d3r007",0,FALSE,FALSE,NA,NA
"27","@SecBlinken @FaisalbinFarhan 🤔While have Companies like @Samsung boycotting your sanctions. Putin will survive https://t.co/t1dvzXcqWy",FALSE,0,"SecBlinken",2022-03-28 20:20:43,FALSE,"1508528097871777809","1508539604663943168","1350150750966603777","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","basejumpbr",0,FALSE,FALSE,NA,NA
"28","@ASB_YT @SamsungUK @Samsung @SamsungMobile I am rely like Samsung, but i also live in erupe, the performance gap is… https://t.co/KCVj7rVLO1",FALSE,0,"ASB_YT",2022-03-28 20:18:26,TRUE,"1507639002517708802","1508539029234593799","67590249","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Naica63696835",0,FALSE,FALSE,NA,NA
"29","Hi Samsung ,@Samsung @SamsungMobileUS I've ordered your online only versions before of your phones, I've had the S2… https://t.co/MQVwmmbZeC",FALSE,0,NA,2022-03-28 20:12:03,TRUE,NA,"1508537421083910151",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thxdts",0,FALSE,FALSE,NA,NA
"30","Nice one ⁦@Samsung⁩  https://t.co/zWjRV5F2HG",FALSE,0,NA,2022-03-28 20:05:00,FALSE,NA,"1508535648759816202",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lorenzoviolone",0,FALSE,FALSE,NA,NA
"31","@Samsung J4+ and j6+ 
network Unlock Imie repair 
Rs 450 Permanent Network Unlock 
available On I plus Cellular Chu… https://t.co/NFIjYICQUy",FALSE,0,"Samsung",2022-03-28 20:02:01,TRUE,NA,"1508534895890599947","2381578122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shamraiziqbal90",0,FALSE,FALSE,NA,NA
"32","@Samsung @SamsungMobile @SamsungMobileUS This RED phone does not look like the RED phone on the site.  Couple of fr… https://t.co/XBXbKvkK3N",FALSE,0,"Samsung",2022-03-28 19:55:42,TRUE,NA,"1508533307348336651","2381578122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yardi4life",0,FALSE,FALSE,NA,NA
"33","@Samsung I am not getting reply mobile is heating heavy and facing some issues.i will for tmr end of the evening.if… https://t.co/cqY5emCxi3",FALSE,0,"Samsung",2022-03-28 19:54:13,TRUE,"1508359888149250052","1508532934214443009","2381578122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Venu36260025",0,FALSE,FALSE,NA,NA
"34","@Samsung I am not getting reply mobile is heating heavy and facing some issues.i will for tmr end of the evening.if… https://t.co/108QTnbhKd",FALSE,0,"Samsung",2022-03-28 19:54:06,TRUE,"1508419743031902212","1508532907198930944","2381578122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Venu36260025",0,FALSE,FALSE,NA,NA
"35","@mkostial05 @SamsungMobileUS @SamsungUS @Samsung @SamsungMobile btw it was a joke",FALSE,1,"_galaxy_s8",2022-03-28 19:51:55,FALSE,"1508532282021363720","1508532356944207873","1478543500056711168","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_galaxy_s8",0,FALSE,FALSE,NA,NA
"36","7) And I'm saying ""STAY AWAY FROM SAMSUNG  @Samsung @SamsungTurkiye @SamsungDestekTR 
please retweet these messages… https://t.co/YaXab9YLrn",FALSE,2,"tbalkis",2022-03-28 19:49:25,TRUE,"1508530855328813060","1508531725416161288","275051265","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tbalkis",1,FALSE,FALSE,NA,NA
"37","@SamsungSAUDI @Samsung 
I don’t believe a company that size couldn’t hire a good translators! 
If you can’t transla… https://t.co/Sc2V1R91of",FALSE,0,"SamsungSAUDI",2022-03-28 19:46:02,TRUE,NA,"1508530875335680005","423405378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bandar1983",0,FALSE,FALSE,NA,NA
"38","@Samsung @SamsungTurkiye @SamsungDestekTR 
6) Now (as the good is not on the stock) I want my money back (instead o… https://t.co/PqAn46bA0k",FALSE,2,"tbalkis",2022-03-28 19:45:57,TRUE,"1508529914215120899","1508530855328813060","275051265","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tbalkis",0,FALSE,FALSE,NA,NA
"39","@Samsung @SamsungTurkiye @SamsungDestekTR 
5) when help line answered me that the code was working (5 weeks after t… https://t.co/SkY9jdQkae",FALSE,2,"tbalkis",2022-03-28 19:42:13,TRUE,"1508528934635384842","1508529914215120899","275051265","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tbalkis",0,FALSE,FALSE,NA,NA
"40","@Samsung samsung please update urgently for the s22 ultra or in general for the s22 the cell phone runs super slow… https://t.co/Gp4UTOtXbe",FALSE,0,"Samsung",2022-03-28 19:38:29,TRUE,NA,"1508528974237995008","2381578122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EnesBegic",0,FALSE,FALSE,NA,NA
"41","@Samsung @SamsungTurkiye @SamsungTurkiye 
I made a huge mistake to buy a charge station from your internet shop:
1)… https://t.co/VrcSjqAQGg",FALSE,2,"Samsung",2022-03-28 19:38:19,TRUE,NA,"1508528934635384842","2381578122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tbalkis",1,FALSE,FALSE,NA,NA
"42","@JonyIveParody @Samsung Call Will Smith, I feel another slap coming!",FALSE,0,"JonyIveParody",2022-03-28 19:32:46,FALSE,"1508522807684177927","1508527535855964172","1197619002","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","geekanoids",0,FALSE,FALSE,NA,NA
"43","Damn this looks good @Samsung! https://t.co/2QhTRCZKE4",FALSE,0,NA,2022-03-28 19:31:55,FALSE,NA,"1508527321552150532",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Drew0656",0,FALSE,FALSE,NA,NA
"44","@JonyIveParody @Samsung The previous do it all 4k 32” from Samsung was total crap. I have one in the office, everyone hates it",FALSE,0,"JonyIveParody",2022-03-28 19:22:12,FALSE,"1508522807684177927","1508524875614466053","1197619002","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kavetheman",0,FALSE,FALSE,NA,NA
"45","These look so familiar for some reason @Samsung… 🤔 https://t.co/8d0P1AYBxH https://t.co/uO9J13ChTw",FALSE,83,NA,2022-03-28 19:13:59,FALSE,NA,"1508522807684177927",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","JonyIveParody",12,FALSE,FALSE,NA,NA
"46","Not seeing any of y'all run flipphone smartphone ads targeted at the constitution industry blows my mind 🤯

@Samsung  @Lenovo @Moto",FALSE,0,NA,2022-03-28 19:10:26,FALSE,NA,"1508521918105804815",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MulletNationInc",0,FALSE,FALSE,NA,NA
"47","@Havoklee @SamsungMobileUS @SamsungMobile @Samsung The samsung chargers are usually pretty good too :p the one for my phone is",FALSE,0,"Havoklee",2022-03-28 19:04:53,FALSE,"1508519578086699012","1508520519209037838","468051558","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngryHomo23",0,FALSE,FALSE,NA,NA
"48","@MKBHD @NASA could do a way better job than @Samsung @Apple",FALSE,0,"MKBHD",2022-03-28 19:02:17,FALSE,"1508487622624174083","1508519866591965184","29873662","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Georgi29",0,FALSE,FALSE,NA,NA
"49","@sakitechonline @SamsungMobileUS @SamsungMobile @SamsungUS @Samsung Why on the receipt it's says ''find my iPhone'' it's not iphone",FALSE,0,"sakitechonline",2022-03-28 19:01:54,FALSE,"1507906491763892228","1508519766843015168","1184733007","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deema6429",0,FALSE,FALSE,NA,NA
"50","@AngryHomo23 @SamsungMobileUS @SamsungMobile @Samsung I’m only referring to chargers and stuff like the cheap headp… https://t.co/cMtSe2m69L",FALSE,1,"AngryHomo23",2022-03-28 19:01:09,TRUE,"1508512540640399361","1508519578086699012","1501036182481903636","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Havoklee",0,FALSE,FALSE,NA,NA
"51","@mkostial05 @SamsungMobileUS @SamsungUS @Samsung @SamsungMobile Who is this charming looking young guy? https://t.co/pmmt8DeD55",FALSE,1,"mkostial05",2022-03-28 19:00:59,FALSE,"1508389400929087496","1508519539834859523","48887617","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lasterd80",0,FALSE,FALSE,NA,NA
"52","@altcoinsdegen @Samsung @Sony @Google $5069 apiece",FALSE,4,"altcoinsdegen",2022-03-28 18:59:45,FALSE,"1508505379109543941","1508519228118339590","1457080012738371585","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PoppyWasabi",0,FALSE,FALSE,NA,NA
"53","I'm sick of using @Xiaomi ,How many times do I have to keep on updating my apps, and I can't use some other feature… https://t.co/hZ1uYcoI0N",FALSE,0,NA,2022-03-28 18:57:53,TRUE,NA,"1508518760033964035",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djneshk",0,FALSE,FALSE,NA,NA
"54","On March 7, 2022, @Samsung confirmed that they were victims of a data breach, and the hackers stole and disclosed n… https://t.co/IONKoClfdt",FALSE,0,NA,2022-03-28 18:56:37,TRUE,NA,"1508518439689900043",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","disputesoft",0,FALSE,FALSE,NA,NA
"55","What @Samsung tells their design team when they are watching a Apple Keynote and copy everything Apple does for a n… https://t.co/u0Ww0NAUvp",FALSE,0,NA,2022-03-28 18:44:07,TRUE,NA,"1508515294666539019",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BSReese93",0,FALSE,FALSE,NA,NA
"56","Join @FierceWireless' #5GBlitzWeek closing #keynote with @Samsung's @jayjee66 discussing how #5G and #FWA is helpin… https://t.co/o4RbsdyBgf",FALSE,12,NA,2022-03-28 18:39:09,TRUE,NA,"1508514045527265285",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SamsungNetworks",1,FALSE,FALSE,NA,NA
"57","@SamsungIndia @SamsungMobile @SamsungNewsIN @Samsung I have the emails as well asking you guys for updates

And I'm… https://t.co/ZKXYNKVWP3",FALSE,0,"Sammathew07",2022-03-28 18:34:45,TRUE,"1508512208132587522","1508512936863551489","1943279070","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sammathew07",0,FALSE,FALSE,NA,NA
"58","@Havoklee @SamsungMobileUS @SamsungMobile @Samsung Sd card slots are important and are not junk",FALSE,0,"Havoklee",2022-03-28 18:33:11,FALSE,"1508512409173966850","1508512540640399361","468051558","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngryHomo23",0,FALSE,FALSE,NA,NA
"59","@AngryHomo23 @SamsungMobileUS @SamsungMobile @Samsung Less junk less cost",FALSE,0,"AngryHomo23",2022-03-28 18:32:39,FALSE,"1508487708087304202","1508512409173966850","1501036182481903636","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Havoklee",0,FALSE,FALSE,NA,NA
"60","@SamsungIndia @SamsungMobile @SamsungNewsIN @Samsung Why do you guys try to make money in a wrong way n when there'… https://t.co/PjZhYHrGoZ",FALSE,0,"Sammathew07",2022-03-28 18:31:51,TRUE,"1508511666819907587","1508512208132587522","1943279070","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sammathew07",0,FALSE,FALSE,NA,NA
"61","@SamsungIndia @SamsungMobile @SamsungNewsIN @Samsung They say.
Agent : ""Sir buy the phone as soon as possible else… https://t.co/4yLOb6NgSC",FALSE,0,"Sammathew07",2022-03-28 18:29:42,TRUE,"1508510754185506820","1508511666819907587","1943279070","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sammathew07",0,FALSE,FALSE,NA,NA
"62","@SamsungIndia @SamsungMobile @SamsungNewsIN @Samsung Cont..
Agent : ""Sir don't worry its the best phone available a… https://t.co/Iqno3XCEKr",FALSE,0,"Sammathew07",2022-03-28 18:26:05,TRUE,"1508510292262592520","1508510754185506820","1943279070","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sammathew07",0,FALSE,FALSE,NA,NA
"63","@SamsungIndia @SamsungMobile @SamsungNewsIN @Samsung This is only a single chat screen-shot. I have many others whe… https://t.co/r75aUnT8hS",FALSE,0,"Sammathew07",2022-03-28 18:24:15,TRUE,"1508509853408370691","1508510292262592520","1943279070","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sammathew07",0,FALSE,FALSE,NA,NA
"64","@SamsungIndia @SamsungMobile @SamsungNewsIN @Samsung Why do you fool us everyyear

I have only used Samsung phones… https://t.co/iTrxdrRYms",FALSE,0,"Sammathew07",2022-03-28 18:22:30,TRUE,"1508509115181535233","1508509853408370691","1943279070","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sammathew07",0,FALSE,FALSE,NA,NA
"65","@SamsungIndia @SamsungMobile @SamsungNewsIN @Samsung 
I even told the agents that I would wait and I don't want to… https://t.co/gNudrb4vrp",FALSE,0,"SamsungIndia",2022-03-28 18:19:34,TRUE,"1508431834497298435","1508509115181535233","46134530","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sammathew07",0,FALSE,FALSE,NA,NA
"66","@BIGOOF03823453 @arzoonfire @Rguezlp @brial88 @JonJlydiatt @sakitechonline @SamsungMobileUS @SamsungMobile… https://t.co/1InI8lSNnp",FALSE,1,"BIGOOF03823453",2022-03-28 18:15:24,TRUE,"1508500861324042252","1508508067234828300","1434022495565328384","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LegoshiPecs",0,FALSE,FALSE,NA,NA
"67","@Samsung has the worst garbage customer service in the world",FALSE,0,"Samsung",2022-03-28 18:10:32,FALSE,NA,"1508506841382273044","2381578122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","evanomama",0,FALSE,FALSE,NA,NA
"68","The year is 2028, @Samsung @Sony @Google are selling mad VR headsets and VR is all the rage. They are all using… https://t.co/bemkkYxAnD",FALSE,47,NA,2022-03-28 18:04:43,TRUE,NA,"1508505379109543941",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","altcoinsdegen",6,FALSE,FALSE,NA,NA
"69","Can anyone please explain to me what the point of this ""feature"" is? I've now experienced four times that they DO N… https://t.co/SxJyWScnrr",FALSE,0,NA,2022-03-28 17:51:42,TRUE,NA,"1508502104293449732",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_rasmusbak",0,FALSE,FALSE,NA,NA
"70","@arzoonfire @LegoshiPecs @Rguezlp @brial88 @JonJlydiatt @sakitechonline @SamsungMobileUS @SamsungMobile @SamsungUS… https://t.co/jIo2QJbSI8",FALSE,0,"arzoonfire",2022-03-28 17:46:46,TRUE,"1508498755053658129","1508500861324042252","1227388670770057217","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BIGOOF03823453",0,FALSE,FALSE,NA,NA
"71","@KavitaK83783801 @pacmanyourass @FridgeRecall @Samsung @SamsungIndia @SamsungUS @SamsungNewsIN Consumer Line contact number please ?",FALSE,0,"KavitaK83783801",2022-03-28 17:45:41,FALSE,"1508381291900592133","1508500587272630272","1202898342331596802","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeepakRikhari1",0,FALSE,FALSE,NA,NA
"72","@bestwarecom @Samsung Great giveaway!",FALSE,0,"bestwarecom",2022-03-28 17:41:49,FALSE,"1503392782584619019","1508499615863250954","1001435771100979200","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mr_mars_green",0,FALSE,FALSE,NA,NA
"73","@BIGOOF03823453 @LegoshiPecs @Rguezlp @brial88 @JonJlydiatt @sakitechonline @SamsungMobileUS @SamsungMobile… https://t.co/1rvT5Y6tbl",FALSE,2,"BIGOOF03823453",2022-03-28 17:38:24,TRUE,"1508497583773302789","1508498755053658129","1434022495565328384","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arzoonfire",0,FALSE,FALSE,NA,NA
"74","@BestBuy @SamsungUS @Samsung @SamsungTV @SamsungSupport 

Bought this Samsung 82"" 4K from Best Buy on black friday… https://t.co/xkqVzKA0EN",FALSE,0,"BestBuy",2022-03-28 17:34:22,TRUE,NA,"1508497741042753539","17475575","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OshKoshimJosh",0,FALSE,FALSE,NA,NA
"75","@LegoshiPecs @arzoonfire @Rguezlp @brial88 @JonJlydiatt @sakitechonline @SamsungMobileUS @SamsungMobile @SamsungUS @Samsung Wow how original",FALSE,0,"LegoshiPecs",2022-03-28 17:33:45,FALSE,"1508447590693679109","1508497583773302789","1250688093004406785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BIGOOF03823453",0,FALSE,FALSE,NA,NA
"76","@ASB_YT @SamsungUK @Samsung @SamsungMobile Apple",FALSE,0,"ASB_YT",2022-03-28 17:30:40,FALSE,"1507639002517708802","1508496808229707780","67590249","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","m_shareefch",0,FALSE,FALSE,NA,NA
"77","@ASB_YT @SamsungUK @Samsung @SamsungMobile iPhone. Duh",FALSE,0,"ASB_YT",2022-03-28 17:27:17,FALSE,"1507639002517708802","1508495957998006273","67590249","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vedangk1612",0,FALSE,FALSE,NA,NA
"78","You forcefully said to update phone. Only for your profit you spoil customers phone. After update my phone is not c… https://t.co/hMtOaLgmgK",FALSE,0,NA,2022-03-28 17:26:25,TRUE,NA,"1508495740019957764",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","div_bhai",0,FALSE,FALSE,NA,NA
